user;month;type;class;category
bta2_c2;5;bta;bta2;cultural_and_sports
bta2_c2;6;bta;bta2;cultural_and_sports
bta2_c2;7;bta;bta2;cultural_and_sports
bta2_c2;8;bta;bta2;cultural_and_sports
bta2_c2;9;bta;bta2;cultural_and_sports
bta2_c2;12;bta;bta2;cultural_and_sports
bta1_4;1;bta;bta1;residential
bta1_4;2;bta;bta1;residential
bta1_4;3;bta;bta1;residential
bta1_4;4;bta;bta1;residential
bta1_4;5;bta;bta1;residential
bta1_4;6;bta;bta1;residential
bta1_4;7;bta;bta1;residential
bta1_4;8;bta;bta1;residential
bta1_4;9;bta;bta1;residential
bta1_4;10;bta;bta1;residential
bta1_4;12;bta;bta1;residential
bta1_5;1;bta;bta1;bta1
bta1_5;2;bta;bta1;bta1
bta1_5;3;bta;bta1;bta1
bta1_5;4;bta;bta1;bta1
bta1_5;5;bta;bta1;bta1
bta1_5;6;bta;bta1;bta1
bta1_5;7;bta;bta1;bta1
bta1_5;8;bta;bta1;bta1
bta1_5;9;bta;bta1;bta1
bta1_5;10;bta;bta1;bta1
bta1_5;11;bta;bta1;bta1
bta1_5;12;bta;bta1;bta1
bta4_10;1;bta;bta4;residential
bta4_10;2;bta;bta4;residential
bta4_10;3;bta;bta4;residential
bta4_10;4;bta;bta4;residential
bta4_10;5;bta;bta4;residential
bta4_10;6;bta;bta4;residential
bta4_10;7;bta;bta4;residential
bta4_10;8;bta;bta4;residential
bta4_10;9;bta;bta4;residential
bta4_10;10;bta;bta4;residential
bta4_10;11;bta;bta4;residential
bta4_10;12;bta;bta4;residential
dom4_1;1;dom;dom4;household
dom4_1;2;dom;dom4;household
dom4_1;3;dom;dom4;household
dom4_1;4;dom;dom4;household
dom4_1;5;dom;dom4;household
dom4_1;6;dom;dom4;household
dom4_1;7;dom;dom4;household
dom4_1;8;dom;dom4;household
dom4_1;9;dom;dom4;household
dom4_1;10;dom;dom4;household
dom4_1;11;dom;dom4;household
dom4_1;12;dom;dom4;household
bta6_c5;1;bta;bta6;cultural_and_sports
bta6_c5;2;bta;bta6;cultural_and_sports
bta6_c5;3;bta;bta6;cultural_and_sports
bta6_c5;4;bta;bta6;cultural_and_sports
bta6_c5;5;bta;bta6;cultural_and_sports
bta6_c5;6;bta;bta6;cultural_and_sports
bta6_c5;7;bta;bta6;cultural_and_sports
bta6_c5;8;bta;bta6;cultural_and_sports
bta6_c5;9;bta;bta6;cultural_and_sports
bta6_c5;10;bta;bta6;cultural_and_sports
bta6_c5;11;bta;bta6;cultural_and_sports
bta6_c5;12;bta;bta6;cultural_and_sports
bta1_7;6;bta;bta1;office
bta4_3;1;bta;bta4;residential
bta4_3;2;bta;bta4;residential
bta4_3;3;bta;bta4;residential
bta4_3;4;bta;bta4;residential
bta4_3;5;bta;bta4;residential
bta4_3;6;bta;bta4;residential
bta4_3;7;bta;bta4;residential
bta4_3;8;bta;bta4;residential
bta4_3;9;bta;bta4;residential
bta4_3;10;bta;bta4;residential
bta4_3;11;bta;bta4;residential
bta4_3;12;bta;bta4;residential
bta2_4;1;bta;bta2;office
bta2_4;2;bta;bta2;office
bta2_4;3;bta;bta2;office
bta2_4;4;bta;bta2;office
bta2_4;5;bta;bta2;office
bta2_4;6;bta;bta2;office
bta2_4;7;bta;bta2;office
bta2_4;8;bta;bta2;office
bta2_4;9;bta;bta2;office
bta2_4;10;bta;bta2;office
bta2_4;11;bta;bta2;office
bta2_4;12;bta;bta2;office
bta6_c6;1;bta;bta6;municipal
bta6_c6;2;bta;bta6;municipal
bta6_c6;3;bta;bta6;municipal
bta6_c6;4;bta;bta6;municipal
bta6_c6;5;bta;bta6;municipal
bta6_c6;6;bta;bta6;municipal
bta6_c6;7;bta;bta6;municipal
bta6_c6;8;bta;bta6;municipal
bta6_c6;9;bta;bta6;municipal
bta6_c6;10;bta;bta6;municipal
bta6_c6;11;bta;bta6;municipal
bta6_c6;12;bta;bta6;municipal
bta6l_3;1;bta;bta6;commercial
bta6l_3;2;bta;bta6;commercial
bta6l_3;3;bta;bta6;commercial
bta6l_3;4;bta;bta6;commercial
bta6l_3;5;bta;bta6;commercial
bta6l_3;6;bta;bta6;commercial
bta6l_3;7;bta;bta6;commercial
bta6l_3;8;bta;bta6;commercial
bta6l_3;9;bta;bta6;commercial
bta6l_3;10;bta;bta6;commercial
bta6l_3;11;bta;bta6;commercial
bta6l_3;12;bta;bta6;commercial
bta6_c4;1;bta;bta6;municipal
bta6_c4;2;bta;bta6;municipal
bta6_c4;3;bta;bta6;municipal
bta6_c4;4;bta;bta6;municipal
bta6_c4;5;bta;bta6;municipal
bta6_c4;6;bta;bta6;municipal
bta6_c4;7;bta;bta6;municipal
bta6_c4;8;bta;bta6;municipal
bta6_c4;9;bta;bta6;municipal
bta6_c4;10;bta;bta6;municipal
bta6_c4;11;bta;bta6;municipal
bta6_c4;12;bta;bta6;municipal
dom3_9;1;dom;dom3;household
dom3_9;2;dom;dom3;household
dom3_9;3;dom;dom3;household
dom3_9;4;dom;dom3;household
dom3_9;5;dom;dom3;household
dom3_9;6;dom;dom3;household
dom3_9;7;dom;dom3;household
dom3_9;8;dom;dom3;household
dom3_9;9;dom;dom3;household
dom3_9;10;dom;dom3;household
dom3_9;11;dom;dom3;household
dom3_9;12;dom;dom3;household
bta2_c1;1;bta;bta2;cultural_and_sports
bta2_c1;2;bta;bta2;cultural_and_sports
bta2_c1;3;bta;bta2;cultural_and_sports
bta2_c1;4;bta;bta2;cultural_and_sports
bta2_c1;5;bta;bta2;cultural_and_sports
bta2_c1;6;bta;bta2;cultural_and_sports
bta2_c1;7;bta;bta2;cultural_and_sports
bta2_c1;8;bta;bta2;cultural_and_sports
bta2_c1;9;bta;bta2;cultural_and_sports
bta2_c1;10;bta;bta2;cultural_and_sports
bta2_c1;11;bta;bta2;cultural_and_sports
bta2_c1;12;bta;bta2;cultural_and_sports
bta2_9;1;bta;bta2;office
bta2_9;2;bta;bta2;office
bta2_9;3;bta;bta2;office
bta2_9;4;bta;bta2;office
bta2_9;5;bta;bta2;office
bta2_9;6;bta;bta2;office
bta2_9;7;bta;bta2;office
bta2_9;8;bta;bta2;office
bta2_9;9;bta;bta2;office
bta2_9;10;bta;bta2;office
bta2_9;11;bta;bta2;office
bta2_9;12;bta;bta2;office
dom2_9;1;dom;dom1_2;household
dom2_9;2;dom;dom1_2;household
dom2_9;3;dom;dom1_2;household
dom2_9;4;dom;dom1_2;household
dom2_9;5;dom;dom1_2;household
dom2_9;6;dom;dom1_2;household
dom2_9;7;dom;dom1_2;household
dom2_9;8;dom;dom1_2;household
dom2_9;9;dom;dom1_2;household
dom2_9;10;dom;dom1_2;household
dom2_9;11;dom;dom1_2;household
dom2_9;12;dom;dom1_2;household
bta2_5;4;bta;bta2;commercial
bta2_c5;1;bta;bta2;municipal
bta2_c5;2;bta;bta2;municipal
bta2_c5;3;bta;bta2;municipal
bta2_c5;4;bta;bta2;municipal
bta2_c5;5;bta;bta2;municipal
bta2_c5;6;bta;bta2;municipal
bta2_c5;7;bta;bta2;municipal
bta2_c5;8;bta;bta2;municipal
bta2_c5;9;bta;bta2;municipal
bta2_c5;10;bta;bta2;municipal
bta2_c5;11;bta;bta2;municipal
bta2_c5;12;bta;bta2;municipal
dom4_2;1;dom;dom4;household
dom4_2;2;dom;dom4;household
dom4_2;3;dom;dom4;household
dom4_2;4;dom;dom4;household
dom4_2;5;dom;dom4;household
dom4_2;6;dom;dom4;household
dom4_2;7;dom;dom4;household
dom4_2;8;dom;dom4;household
dom4_2;9;dom;dom4;household
dom4_2;10;dom;dom4;household
dom4_2;11;dom;dom4;household
dom4_2;12;dom;dom4;household
bta5_2;1;bta;bta5;residential
bta5_2;2;bta;bta5;residential
bta5_2;3;bta;bta5;residential
bta5_2;4;bta;bta5;residential
bta5_2;5;bta;bta5;residential
bta5_2;6;bta;bta5;residential
bta5_2;7;bta;bta5;residential
bta5_2;8;bta;bta5;residential
bta5_2;9;bta;bta5;residential
bta5_2;10;bta;bta5;residential
bta5_2;11;bta;bta5;residential
bta5_2;12;bta;bta5;residential
bta3_10;1;bta;bta3;commercial
bta3_10;2;bta;bta3;commercial
bta3_10;3;bta;bta3;commercial
bta3_10;4;bta;bta3;commercial
bta3_10;5;bta;bta3;commercial
bta3_10;6;bta;bta3;commercial
bta3_10;7;bta;bta3;commercial
bta3_10;8;bta;bta3;commercial
bta3_10;9;bta;bta3;commercial
bta3_10;10;bta;bta3;commercial
bta3_10;11;bta;bta3;commercial
bta3_10;12;bta;bta3;commercial
bta5_c1;1;bta;bta5;cultural_and_sports
bta5_c1;2;bta;bta5;cultural_and_sports
bta5_c1;3;bta;bta5;cultural_and_sports
bta5_c1;4;bta;bta5;cultural_and_sports
bta5_c1;5;bta;bta5;cultural_and_sports
bta5_c1;6;bta;bta5;cultural_and_sports
bta5_c1;7;bta;bta5;cultural_and_sports
bta5_c1;8;bta;bta5;cultural_and_sports
bta5_c1;9;bta;bta5;cultural_and_sports
bta5_c1;10;bta;bta5;cultural_and_sports
bta5_c1;11;bta;bta5;cultural_and_sports
bta5_c1;12;bta;bta5;cultural_and_sports
bta1_c3;1;bta;bta1;municipal
bta1_c3;2;bta;bta1;municipal
bta1_c3;3;bta;bta1;municipal
bta1_c3;4;bta;bta1;municipal
bta1_c3;5;bta;bta1;municipal
bta1_c3;6;bta;bta1;municipal
bta1_c3;7;bta;bta1;municipal
bta1_c3;8;bta;bta1;municipal
bta1_c3;9;bta;bta1;municipal
bta1_c3;10;bta;bta1;municipal
bta1_c3;11;bta;bta1;municipal
bta1_c3;12;bta;bta1;municipal
dom3_7;1;dom;dom3;household
dom3_7;2;dom;dom3;household
dom3_7;3;dom;dom3;household
dom3_7;4;dom;dom3;household
dom3_7;5;dom;dom3;household
dom3_7;6;dom;dom3;household
dom3_7;7;dom;dom3;household
dom3_7;8;dom;dom3;household
dom3_7;9;dom;dom3;household
dom3_7;10;dom;dom3;household
dom3_7;11;dom;dom3;household
dom3_7;12;dom;dom3;household
bta3_1;1;bta;bta3;office
bta3_1;2;bta;bta3;office
bta3_1;3;bta;bta3;office
bta3_1;4;bta;bta3;office
bta3_1;5;bta;bta3;office
bta3_1;6;bta;bta3;office
bta3_1;7;bta;bta3;office
bta3_1;8;bta;bta3;office
bta3_1;9;bta;bta3;office
bta3_1;10;bta;bta3;office
bta3_1;11;bta;bta3;office
bta3_1;12;bta;bta3;office
dom2_10;1;dom;dom1_2;household
dom2_10;2;dom;dom1_2;household
dom2_10;3;dom;dom1_2;household
dom2_10;4;dom;dom1_2;household
dom2_10;5;dom;dom1_2;household
dom2_10;6;dom;dom1_2;household
dom2_10;7;dom;dom1_2;household
dom2_10;8;dom;dom1_2;household
dom2_10;9;dom;dom1_2;household
dom2_10;10;dom;dom1_2;household
dom2_10;11;dom;dom1_2;household
dom2_10;12;dom;dom1_2;household
dom2_7;1;dom;dom1_2;household
dom2_7;2;dom;dom1_2;household
dom2_7;3;dom;dom1_2;household
dom2_7;4;dom;dom1_2;household
dom2_7;5;dom;dom1_2;household
dom2_7;6;dom;dom1_2;household
dom2_7;7;dom;dom1_2;household
dom2_7;8;dom;dom1_2;household
dom2_7;9;dom;dom1_2;household
dom2_7;10;dom;dom1_2;household
dom2_7;11;dom;dom1_2;household
dom2_7;12;dom;dom1_2;household
bta2_c3;7;bta;bta2;municipal
bta2_1;1;bta;bta2;commercial
bta2_1;2;bta;bta2;commercial
bta2_1;3;bta;bta2;commercial
bta2_1;4;bta;bta2;commercial
bta2_1;5;bta;bta2;commercial
bta2_1;6;bta;bta2;commercial
bta2_1;7;bta;bta2;commercial
bta2_1;8;bta;bta2;commercial
bta2_1;9;bta;bta2;commercial
bta2_1;10;bta;bta2;commercial
bta2_1;11;bta;bta2;commercial
bta2_1;12;bta;bta2;commercial
bta6_4;1;bta;bta6;commercial
bta6_4;2;bta;bta6;commercial
bta6_4;3;bta;bta6;commercial
bta6_4;4;bta;bta6;commercial
bta6_4;5;bta;bta6;commercial
bta6_4;6;bta;bta6;commercial
bta6_4;7;bta;bta6;commercial
bta6_4;8;bta;bta6;commercial
bta6_4;9;bta;bta6;commercial
bta6_4;10;bta;bta6;commercial
bta6_4;11;bta;bta6;commercial
bta6_4;12;bta;bta6;commercial
bta6_c7;1;bta;bta6;municipal
bta6_c7;2;bta;bta6;municipal
bta6_c7;3;bta;bta6;municipal
bta6_c7;4;bta;bta6;municipal
bta6_c7;5;bta;bta6;municipal
bta6_c7;7;bta;bta6;municipal
bta6_c7;8;bta;bta6;municipal
bta6_c7;9;bta;bta6;municipal
bta6_c7;10;bta;bta6;municipal
bta6_c7;11;bta;bta6;municipal
bta6_c7;12;bta;bta6;municipal
dom3_8;1;dom;dom3;household
dom3_8;2;dom;dom3;household
dom3_8;3;dom;dom3;household
dom3_8;4;dom;dom3;household
dom3_8;5;dom;dom3;household
dom3_8;6;dom;dom3;household
dom3_8;7;dom;dom3;household
dom3_8;8;dom;dom3;household
dom3_8;9;dom;dom3;household
dom3_8;10;dom;dom3;household
dom3_8;11;dom;dom3;household
dom3_8;12;dom;dom3;household
bta4_8;1;bta;bta4;commercial
bta4_8;2;bta;bta4;commercial
bta4_8;3;bta;bta4;commercial
bta4_8;4;bta;bta4;commercial
bta4_8;5;bta;bta4;commercial
bta4_8;6;bta;bta4;commercial
bta4_8;7;bta;bta4;commercial
bta4_8;8;bta;bta4;commercial
bta4_8;9;bta;bta4;commercial
bta4_8;10;bta;bta4;commercial
bta4_8;11;bta;bta4;commercial
bta4_8;12;bta;bta4;commercial
bta4_6;1;bta;bta4;commercial
bta4_6;2;bta;bta4;commercial
bta4_6;3;bta;bta4;commercial
bta4_6;4;bta;bta4;commercial
bta4_6;5;bta;bta4;commercial
bta4_6;6;bta;bta4;commercial
bta4_6;7;bta;bta4;commercial
bta4_6;8;bta;bta4;commercial
bta4_6;9;bta;bta4;commercial
bta4_6;10;bta;bta4;commercial
bta4_6;11;bta;bta4;commercial
bta4_6;12;bta;bta4;commercial
bta6l_1;1;bta;bta6;office
bta6l_1;2;bta;bta6;office
bta6l_1;3;bta;bta6;office
bta6l_1;4;bta;bta6;office
bta6l_1;5;bta;bta6;office
bta6l_1;6;bta;bta6;office
bta6l_1;7;bta;bta6;office
bta6l_1;8;bta;bta6;office
bta6l_1;9;bta;bta6;office
bta6l_1;10;bta;bta6;office
bta6l_1;11;bta;bta6;office
bta6l_1;12;bta;bta6;office
bta6_c2;1;bta;bta6;cultural_and_sports
bta6_c2;2;bta;bta6;cultural_and_sports
bta6_c2;3;bta;bta6;cultural_and_sports
bta6_c2;4;bta;bta6;cultural_and_sports
bta6_c2;11;bta;bta6;cultural_and_sports
bta6_c2;12;bta;bta6;cultural_and_sports
bta3_3;1;bta;bta3;commercial
bta3_3;2;bta;bta3;commercial
bta3_3;3;bta;bta3;commercial
bta3_3;4;bta;bta3;commercial
bta3_3;5;bta;bta3;commercial
bta3_3;6;bta;bta3;commercial
bta3_3;7;bta;bta3;commercial
bta3_3;8;bta;bta3;commercial
bta3_3;9;bta;bta3;commercial
bta3_3;10;bta;bta3;commercial
bta3_3;11;bta;bta3;commercial
bta3_3;12;bta;bta3;commercial
bta5_7;1;bta;bta5;office
bta5_7;2;bta;bta5;office
bta5_7;3;bta;bta5;office
bta5_7;4;bta;bta5;office
bta5_7;5;bta;bta5;office
bta5_7;6;bta;bta5;office
bta5_7;7;bta;bta5;office
bta5_7;8;bta;bta5;office
bta5_7;9;bta;bta5;office
bta5_7;10;bta;bta5;office
bta5_7;11;bta;bta5;office
bta5_7;12;bta;bta5;office
dom2_3;1;dom;dom1_2;household
dom2_3;2;dom;dom1_2;household
dom2_3;3;dom;dom1_2;household
dom2_3;4;dom;dom1_2;household
dom2_3;5;dom;dom1_2;household
dom2_3;6;dom;dom1_2;household
dom2_3;7;dom;dom1_2;household
dom2_3;8;dom;dom1_2;household
dom2_3;9;dom;dom1_2;household
dom2_3;10;dom;dom1_2;household
dom2_3;11;dom;dom1_2;household
dom2_3;12;dom;dom1_2;household
bta4_c2;1;bta;bta4;cultural_and_sports
bta4_c2;2;bta;bta4;cultural_and_sports
bta4_c2;3;bta;bta4;cultural_and_sports
bta4_c2;4;bta;bta4;cultural_and_sports
bta4_c2;5;bta;bta4;cultural_and_sports
bta4_c2;6;bta;bta4;cultural_and_sports
bta4_c2;7;bta;bta4;cultural_and_sports
bta4_c2;8;bta;bta4;cultural_and_sports
bta4_c2;9;bta;bta4;cultural_and_sports
bta4_c2;10;bta;bta4;cultural_and_sports
bta4_c2;11;bta;bta4;cultural_and_sports
bta4_c2;12;bta;bta4;cultural_and_sports
bta1_c2;1;bta;bta1;municipal
bta1_c2;2;bta;bta1;municipal
bta1_c2;3;bta;bta1;municipal
bta1_c2;4;bta;bta1;municipal
bta1_c2;5;bta;bta1;municipal
bta1_c2;6;bta;bta1;municipal
bta1_c2;7;bta;bta1;municipal
bta1_c2;8;bta;bta1;municipal
bta1_c2;9;bta;bta1;municipal
bta1_c2;10;bta;bta1;municipal
bta1_c2;11;bta;bta1;municipal
bta1_c2;12;bta;bta1;municipal
bta2_3;1;bta;bta2;office
bta2_3;2;bta;bta2;office
bta2_3;3;bta;bta2;office
bta2_3;4;bta;bta2;office
bta2_3;5;bta;bta2;office
bta2_3;7;bta;bta2;office
bta2_3;8;bta;bta2;office
bta2_3;9;bta;bta2;office
bta2_3;10;bta;bta2;office
bta2_3;11;bta;bta2;office
bta2_3;12;bta;bta2;office
bta3_6;1;bta;bta3;commercial
bta3_6;2;bta;bta3;commercial
bta3_6;3;bta;bta3;commercial
bta3_6;4;bta;bta3;commercial
bta3_6;5;bta;bta3;commercial
bta3_6;6;bta;bta3;commercial
bta3_6;7;bta;bta3;commercial
bta3_6;8;bta;bta3;commercial
bta3_6;9;bta;bta3;commercial
bta3_6;10;bta;bta3;commercial
bta3_6;11;bta;bta3;commercial
bta3_6;12;bta;bta3;commercial
bta3_c1;1;bta;bta3;municipal
bta3_c1;2;bta;bta3;municipal
bta3_c1;3;bta;bta3;municipal
bta3_c1;4;bta;bta3;municipal
bta3_c1;5;bta;bta3;municipal
bta3_c1;6;bta;bta3;municipal
bta3_c1;7;bta;bta3;municipal
bta3_c1;8;bta;bta3;municipal
bta3_c1;9;bta;bta3;municipal
bta3_c1;10;bta;bta3;municipal
bta3_c1;11;bta;bta3;municipal
bta3_c1;12;bta;bta3;municipal
dom4_10;1;dom;dom4;household
dom4_10;2;dom;dom4;household
dom4_10;3;dom;dom4;household
dom4_10;4;dom;dom4;household
dom4_10;5;dom;dom4;household
dom4_10;6;dom;dom4;household
dom4_10;7;dom;dom4;household
dom4_10;8;dom;dom4;household
dom4_10;9;dom;dom4;household
dom4_10;10;dom;dom4;household
dom4_10;11;dom;dom4;household
dom4_10;12;dom;dom4;household
bta1_1;1;bta;bta1;office
bta1_1;2;bta;bta1;office
bta1_1;3;bta;bta1;office
bta1_1;4;bta;bta1;office
bta1_1;5;bta;bta1;office
bta1_1;6;bta;bta1;office
bta1_1;7;bta;bta1;office
bta1_1;8;bta;bta1;office
bta1_1;9;bta;bta1;office
bta1_1;10;bta;bta1;office
bta1_1;11;bta;bta1;office
bta1_1;12;bta;bta1;office
bta6_c3;1;bta;bta6;cultural_and_sports
bta6_c3;2;bta;bta6;cultural_and_sports
bta6_c3;3;bta;bta6;cultural_and_sports
bta6_c3;4;bta;bta6;cultural_and_sports
bta6_c3;5;bta;bta6;cultural_and_sports
bta6_c3;6;bta;bta6;cultural_and_sports
bta6_c3;7;bta;bta6;cultural_and_sports
bta6_c3;8;bta;bta6;cultural_and_sports
bta6_c3;9;bta;bta6;cultural_and_sports
bta6_c3;10;bta;bta6;cultural_and_sports
bta6_c3;11;bta;bta6;cultural_and_sports
bta6_c3;12;bta;bta6;cultural_and_sports
bta1_8;1;bta;bta1;residential
bta1_8;2;bta;bta1;residential
bta1_8;3;bta;bta1;residential
bta1_8;4;bta;bta1;residential
bta1_8;5;bta;bta1;residential
bta1_8;6;bta;bta1;residential
bta1_8;7;bta;bta1;residential
bta1_8;8;bta;bta1;residential
bta1_8;9;bta;bta1;residential
bta1_8;10;bta;bta1;residential
bta1_8;11;bta;bta1;residential
bta1_8;12;bta;bta1;residential
bta2_c7;1;bta;bta2;cultural_and_sports
bta2_c7;2;bta;bta2;cultural_and_sports
bta2_c7;3;bta;bta2;cultural_and_sports
bta2_c7;4;bta;bta2;cultural_and_sports
bta2_c7;5;bta;bta2;cultural_and_sports
bta2_c7;6;bta;bta2;cultural_and_sports
bta2_c7;7;bta;bta2;cultural_and_sports
bta2_c7;8;bta;bta2;cultural_and_sports
bta2_c7;9;bta;bta2;cultural_and_sports
bta2_c7;10;bta;bta2;cultural_and_sports
bta2_c7;11;bta;bta2;cultural_and_sports
bta2_c7;12;bta;bta2;cultural_and_sports
dom4_7;1;dom;dom4;household
dom4_7;2;dom;dom4;household
dom4_7;3;dom;dom4;household
dom4_7;4;dom;dom4;household
dom4_7;5;dom;dom4;household
dom4_7;6;dom;dom4;household
dom4_7;7;dom;dom4;household
dom4_7;8;dom;dom4;household
dom4_7;9;dom;dom4;household
dom4_7;10;dom;dom4;household
dom4_7;11;dom;dom4;household
dom4_7;12;dom;dom4;household
dom2_8;1;dom;dom1_2;household
dom2_8;2;dom;dom1_2;household
dom2_8;3;dom;dom1_2;household
dom2_8;4;dom;dom1_2;household
dom2_8;5;dom;dom1_2;household
dom2_8;6;dom;dom1_2;household
dom2_8;7;dom;dom1_2;household
dom2_8;8;dom;dom1_2;household
dom2_8;9;dom;dom1_2;household
dom2_8;10;dom;dom1_2;household
dom2_8;11;dom;dom1_2;household
dom2_8;12;dom;dom1_2;household
dom2_4;1;dom;dom1_2;household
dom2_4;2;dom;dom1_2;household
dom2_4;3;dom;dom1_2;household
dom2_4;4;dom;dom1_2;household
dom2_4;5;dom;dom1_2;household
dom2_4;6;dom;dom1_2;household
dom2_4;7;dom;dom1_2;household
dom2_4;8;dom;dom1_2;household
dom2_4;9;dom;dom1_2;household
dom2_4;10;dom;dom1_2;household
dom2_4;11;dom;dom1_2;household
dom2_4;12;dom;dom1_2;household
bta2_c6;1;bta;bta2;cultural_and_sports
bta2_c6;2;bta;bta2;cultural_and_sports
bta2_c6;3;bta;bta2;cultural_and_sports
bta2_c6;4;bta;bta2;cultural_and_sports
bta2_c6;5;bta;bta2;cultural_and_sports
bta2_c6;6;bta;bta2;cultural_and_sports
bta2_c6;7;bta;bta2;cultural_and_sports
bta2_c6;8;bta;bta2;cultural_and_sports
bta2_c6;9;bta;bta2;cultural_and_sports
bta2_c6;10;bta;bta2;cultural_and_sports
bta2_c6;11;bta;bta2;cultural_and_sports
bta2_c6;12;bta;bta2;cultural_and_sports
dom4_8;1;dom;dom4;household
dom4_8;2;dom;dom4;household
dom4_8;3;dom;dom4;household
dom4_8;4;dom;dom4;household
dom4_8;5;dom;dom4;household
dom4_8;6;dom;dom4;household
dom4_8;7;dom;dom4;household
dom4_8;9;dom;dom4;household
dom4_8;10;dom;dom4;household
dom4_8;11;dom;dom4;household
dom4_8;12;dom;dom4;household
bta5_9;1;bta;bta5;commercial
bta5_9;2;bta;bta5;commercial
bta5_9;3;bta;bta5;commercial
bta5_9;4;bta;bta5;commercial
bta5_9;5;bta;bta5;commercial
bta5_9;6;bta;bta5;commercial
bta5_9;7;bta;bta5;commercial
bta5_9;8;bta;bta5;commercial
bta5_9;9;bta;bta5;commercial
bta5_9;10;bta;bta5;commercial
bta5_9;11;bta;bta5;commercial
bta5_9;12;bta;bta5;commercial
bta2_2;1;bta;bta2;office
bta2_2;2;bta;bta2;office
bta2_2;3;bta;bta2;office
bta2_2;4;bta;bta2;office
bta2_2;5;bta;bta2;office
bta2_2;6;bta;bta2;office
bta2_2;7;bta;bta2;office
bta2_2;8;bta;bta2;office
bta2_2;9;bta;bta2;office
bta2_2;10;bta;bta2;office
bta2_2;11;bta;bta2;office
bta2_2;12;bta;bta2;office
dom3_5;1;dom;dom3;household
dom3_5;2;dom;dom3;household
dom3_5;3;dom;dom3;household
dom3_5;4;dom;dom3;household
dom3_5;5;dom;dom3;household
dom3_5;6;dom;dom3;household
dom3_5;7;dom;dom3;household
dom3_5;8;dom;dom3;household
dom3_5;9;dom;dom3;household
dom3_5;10;dom;dom3;household
dom3_5;11;dom;dom3;household
dom3_5;12;dom;dom3;household
bta1_9;1;bta;bta1;cultural_and_sports
bta1_9;2;bta;bta1;cultural_and_sports
bta1_9;4;bta;bta1;cultural_and_sports
bta1_9;5;bta;bta1;cultural_and_sports
bta1_9;6;bta;bta1;cultural_and_sports
bta1_9;7;bta;bta1;cultural_and_sports
bta1_9;8;bta;bta1;cultural_and_sports
bta1_9;9;bta;bta1;cultural_and_sports
bta1_9;10;bta;bta1;cultural_and_sports
bta1_9;11;bta;bta1;cultural_and_sports
bta1_9;12;bta;bta1;cultural_and_sports
